TOWDUR,BOTTEMP,SURFTEMP,AVGDEPTH,anom,anom10,AIRTEMP,BAROPRESS,WINDDIR,WAVEHGT,nsmall,nmedium,nlarge,SEASON_FALL,SVVESSEL_DE,SVVESSEL_HB,tod_night,tod_twilight_dawn,tod_twilight_dusk,lunar_phase_new,lunar_phase_q1,lunar_phase_q3,lunar_phase_wane_c,lunar_phase_wane_g,lunar_phase_wax_c,lunar_phase_wax_g,AREA_GoM,stratum_X1140,stratum_X1150,stratum_X1160,stratum_X1170,stratum_X1180,stratum_X1190,stratum_X1200,stratum_X1210,stratum_X1220,stratum_X1230,stratum_X1240,stratum_X1250,stratum_X1260,stratum_X1270,stratum_X1280,stratum_X1290,stratum_X1300,stratum_X1360,stratum_X1370,stratum_X1380,stratum_X1390,stratum_X1400,stratum_X3560,stratum_X3580,stratum_X3590,stratum_X3600,stratum_X3610,stratum_X3630,stratum_X3640,stratum_X3650,stratum_X3660
0.6573381060852587,0.11630434782608695,0.2393509127789047,0.1553398058252427,0.49876412383633273,0.4088095915446511,0.09722222222222222,0.6641791044776121,0.5888888888888889,0.0375,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6573381060852587,0.11630434782608695,0.22718052738336714,0.15048543689320387,0.4855503535331149,0.3991790820907038,0.09027777777777778,0.6455223880597016,0.5555555555555556,0.0375,0,0.6931471805599453,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6573381060852587,0.12717391304347828,0.1906693711967546,0.12378640776699029,0.45333207241144696,0.37580019017490723,0.09027777777777778,0.5149253731343285,0.5416666666666666,0.1875,0,1.9810014688665833,3.2088254890146994,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6573381060852587,0.14347826086956522,0.19878296146044627,0.09951456310679611,0.4745129689269013,0.385098613095962,0.09722222222222222,0.45895522388059723,0.5277777777777778,0.1875,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6573381060852587,0.13804347826086957,0.1947261663286004,0.11893203883495146,0.4846176168058273,0.3949283744696523,0.06944444444444445,0.45895522388059723,0.7222222222222222,0.1875,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6573381060852587,0.13804347826086957,0.1947261663286004,0.08980582524271845,0.45263251986598135,0.39004670243609574,0.0763888888888889,0.4962686567164181,0.6666666666666666,0.1125,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6573381060852587,0.1326086956521739,0.1947261663286004,0.09951456310679611,0.4507281823811025,0.3946294965900465,0.08333333333333333,0.4962686567164181,0.6944444444444444,0.125,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6573381060852587,0.1326086956521739,0.1906693711967546,0.07766990291262135,0.4671288031692195,0.3928362293124113,0.09027777777777778,0.5149253731343285,0.6944444444444444,0.125,0,0,1.0986122886681098,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6573381060852587,0.1489130434782609,0.20689655172413793,0.07281553398058252,0.45636346677512024,0.3833385544716193,0.06944444444444445,0.5708955223880599,0.7222222222222222,0.0625,0,0.6931471805599453,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6573381060852587,0.13804347826086957,0.1947261663286004,0.10679611650485436,0.4597835014418413,0.3954929215755744,0.06944444444444445,0.5895522388059703,0.8055555555555556,0.125,0,1.55814461804655,0.8109302162163288,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6573381060852587,0.11630434782608695,0.1744421906693712,0.14320388349514562,0.44474312171435204,0.3550115732156929,0.06944444444444445,0.6268656716417912,0.8333333333333334,0.1,0,1.1895840668738364,1.9042374526547452,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6573381060852587,0.11086956521739132,0.17038539553752538,0.15776699029126215,0.47023792559350014,0.39871416094465023,0.0625,0.6641791044776121,0.8277777777777777,0.0375,0,2.6390573296152584,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6573381060852587,0.11630434782608695,0.18255578093306288,0.14805825242718446,0.4707431579874475,0.43232131807360674,0.09027777777777778,0.7201492537313434,0.8055555555555556,0.0375,0,0.6931471805599453,0.6931471805599453,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6573381060852587,0.10543478260869563,0.1906693711967546,0.15776699029126215,0.4707431579874475,0.43232131807360674,0.10416666666666667,0.7201492537313434,0.7777777777777778,0.025,0,3.1262987488360494,0.7932306391169277,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6573381060852587,0.2684782608695652,0.22312373225152132,0.6844660194174758,0.4201421905321879,0.3220021718459481,0.0763888888888889,0.7388059701492539,0.75,0.0375,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6573381060852587,0.5402173913043479,0.2109533468559838,0.2669902912621359,0.4201421905321879,0.3220021718459481,0.0763888888888889,0.7201492537313434,0.6666666666666666,0,0,3.6375861597263857,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6573381060852587,0.10543478260869563,0.17038539553752538,0.21844660194174756,0.4365039472899899,0.37400692289727594,0.06944444444444445,0.7574626865671643,0.5555555555555556,0,0,1.791759469228055,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6573381060852587,0.14347826086956522,0.1663286004056795,0.3058252427184466,0.3990390220773448,0.3442187608966117,0.06944444444444445,0.7574626865671643,0.5055555555555555,0,1.9459101490553132,3.2188758248682006,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6573381060852587,0.1869565217391304,0.16227180527383367,0.49271844660194175,0.3990390220773448,0.3442187608966117,0.09027777777777778,0.7947761194029852,0.4861111111111111,0.0125,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6573381060852587,0.11630434782608695,0.18661257606490872,0.24271844660194175,0.4023036006228427,0.3629484413518736,0.0763888888888889,0.7947761194029852,0.4722222222222222,0.0375,0,1.791759469228055,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6573381060852587,0.1,0.1906693711967546,0.21359223300970873,0.4247670101383107,0.35086049155451,0.0763888888888889,0.7947761194029852,0.4444444444444444,0.0625,0,3.6888794541139363,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6573381060852587,0.10543478260869563,0.20283975659229211,0.1820388349514563,0.4247670101383107,0.35086049155451,0.0763888888888889,0.7947761194029852,0.5,0.0125,0,3.4897507790036006,0.7985076962177716,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6573381060852587,0.10543478260869563,0.19878296146044627,0.16990291262135923,0.4488238448962351,0.3423590763123974,0.0763888888888889,0.7574626865671643,0.4166666666666667,0.0375,0,3.460513958818575,1.9694406464655074,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6573381060852587,0.11086956521739132,0.18255578093306288,0.18689320388349515,0.44369379289616484,0.3476724608387142,0.0763888888888889,0.7574626865671643,0.35555555555555557,0.0375,0,2.371577964480997,2.114532861491106,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6573381060852587,0.11630434782608695,0.18255578093306288,0.34951456310679613,0.4154785068957614,0.33455504278937487,0.06944444444444445,0.7574626865671643,0.3611111111111111,0.025,0,4.460786468534529,1.236762627148927,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6573381060852587,0.16521739130434784,0.17038539553752538,0.6699029126213593,0.4195203660473295,0.37935351607688605,0.027777777777777776,0.701492537313433,0.3888888888888889,0.0625,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6573381060852587,0.19239130434782611,0.15415821501014199,0.8300970873786407,0.42769967286385857,0.40173254159875144,0.08333333333333333,0.701492537313433,0.4166666666666667,0.0375,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6573381060852587,0.2684782608695652,0.15010141987829617,0.4830097087378641,0.42769967286385857,0.40173254159875144,0.06944444444444445,0.6455223880597016,0.4722222222222222,0.0375,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6573381060852587,0.25217391304347825,0.14198782961460446,0.5679611650485437,0.42769967286385857,0.40173254159875144,0.06944444444444445,0.5522388059701494,0.5277777777777778,0.0625,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6573381060852587,0.15434782608695652,0.20283975659229211,0.07281553398058252,0.3794904148346396,0.38307288524530775,0.08333333333333333,0.6828358208955225,0.4722222222222222,0.0625,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.33192320208265536,0.1,0.2109533468559838,0.11407766990291263,0.3766922046527882,0.41013793767623263,0.09027777777777778,0.5708955223880599,0.5,0.125,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6573381060852587,0.16521739130434784,0.20283975659229211,0.32281553398058255,0.3766922046527882,0.41013793767623263,0.09722222222222222,0.5708955223880599,0.5277777777777778,0.15,0,1.0986122886681098,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6573381060852587,0.2358695652173913,0.2150101419878296,0.5533980582524272,0.37673106868309186,0.42345460764531884,0.09027777777777778,0.5708955223880599,0.5555555555555556,0.15,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6573381060852587,0.2358695652173913,0.20283975659229211,0.5946601941747572,0.37490445925882043,0.4214288797946569,0.08333333333333333,0.5522388059701494,0.5138888888888888,0.125,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6573381060852587,0.24673913043478263,0.20283975659229211,0.558252427184466,0.37490445925882043,0.4214288797946569,0.08333333333333333,0.5522388059701494,0.5694444444444444,0.125,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6573381060852587,0.3159262479871176,0.3842311754541799,0.6067961165048543,0.3891286943499308,0.42455049320386407,0.09027777777777778,0.5522388059701494,0.5833333333333334,0.1875,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6573381060852587,0.1489130434782609,0.22312373225152132,0.4320388349514563,0.4023036006228427,0.448693184145321,0.08333333333333333,0.5522388059701494,0.5277777777777778,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.6573381060852587,0.1815217391304348,0.2109533468559838,0.3470873786407767,0.41357416941088265,0.4599177089571661,0.0763888888888889,0.533582089552239,0.4305555555555556,0.0625,0,0.6931471805599453,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.6573381060852587,0.225,0.19878296146044627,0.4320388349514563,0.4305188866232394,0.46396916465849,0.06944444444444445,0.5708955223880599,0.05555555555555555,0.225,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.6573381060852587,0.2358695652173913,0.1906693711967546,0.47572815533980584,0.450572726259888,0.47937797978476904,0.06944444444444445,0.6455223880597016,0.027777777777777776,0.2625,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6573381060852587,0.225,0.20283975659229211,0.42961165048543687,0.4363873551990902,0.46961463571769246,0.0625,0.6828358208955225,0.8333333333333334,0.025,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6573381060852587,0.3159262479871176,0.20689655172413793,0.4684466019417476,0.46631265853284287,0.4320224401940009,0.06944444444444445,0.701492537313433,0.9722222222222222,0.125,0,0,0.6931471805599453,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6573381060852587,0.2032608695652174,0.19878296146044627,0.46116504854368934,0.4527491119568922,0.4202333682762335,0.06944444444444445,0.6828358208955225,0.9444444444444444,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6573381060852587,0.19239130434782611,0.22312373225152132,0.42718446601941745,0.44322742453250974,0.41339238569860753,0.0763888888888889,0.6455223880597016,0.6666666666666666,0.0625,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6573381060852587,0.21956521739130436,0.21906693711967548,0.4441747572815534,0.4558970984114878,0.4247165364703117,0.06944444444444445,0.6455223880597016,0.6666666666666666,0.0625,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6573381060852587,0.1,0.2393509127789047,0.20145631067961164,0.4654576498661626,0.44181899291440546,0.0763888888888889,0.5895522388059703,0.6805555555555556,0.0625,0,0,1.0986122886681098,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6573381060852587,0.14347826086956522,0.20283975659229211,0.12135922330097088,0.4654576498661626,0.44181899291440546,0.0763888888888889,0.5708955223880599,0.6527777777777778,0.075,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6573381060852587,0.1489130434782609,0.20283975659229211,0.07766990291262135,0.4654576498661626,0.44181899291440546,0.0763888888888889,0.5708955223880599,0.6666666666666666,0.0875,0,1.5260563034950492,1.2237754316221157,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6573381060852587,0.14347826086956522,0.20283975659229211,0.11407766990291263,0.4726086314420226,0.44769692454663473,0.0763888888888889,0.5895522388059703,0.6666666666666666,0.0625,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6573381060852587,0.1326086956521739,0.22718052738336714,0.24029126213592233,0.545362096170339,0.4318231882742636,0.0763888888888889,0.533582089552239,0.6388888888888888,0.125,0,0.6931471805599453,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6573381060852587,0.17608695652173917,0.22718052738336714,0.1796116504854369,0.5160197532911412,0.4204658288492603,0.08333333333333333,0.5522388059701494,0.6944444444444444,0.075,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6573381060852587,0.1869565217391304,0.23529411764705882,0.10194174757281553,0.4865608183210098,0.40389471085780876,0.08333333333333333,0.5708955223880599,0.6944444444444444,0.0625,0,0,1.791759469228055,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6573381060852587,0.15434782608695652,0.26369168356997974,0.11650485436893204,0.47101520619957304,0.40678386369398917,0.1111111111111111,0.5708955223880599,0.5083333333333333,0.0625,0,0.6931471805599453,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6573381060852587,0.1815217391304348,0.24340770791075053,0.09223300970873786,0.4749793372905339,0.39592463406833844,0.1111111111111111,0.5708955223880599,0.6111111111111112,0.0625,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6573381060852587,0.16521739130434784,0.26369168356997974,0.1407766990291262,0.4749793372905339,0.39592463406833844,0.09027777777777778,0.5708955223880599,0.7222222222222222,0.025,0,0.6931471805599453,0.6931471805599453,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6573381060852587,0.1489130434782609,0.2880324543610548,0.3106796116504854,0.4749793372905339,0.39592463406833844,0.09027777777777778,0.5708955223880599,0.6666666666666666,0,0,0,1.0986122886681098,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6573381060852587,0.25217391304347825,0.231237322515213,0.4563106796116505,0.4985309396545108,0.39439703601701964,0.0763888888888889,0.6082089552238807,0.3055555555555556,0.0375,0,0,0.6931471805599453,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6573381060852587,0.16521739130434784,0.22718052738336714,0.08495145631067962,0.44711382756287454,0.396489181174251,0.06944444444444445,0.6082089552238807,0.2222222222222222,0.0625,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6573381060852587,0.17608695652173917,0.22312373225152132,0.10922330097087378,0.4044411222895445,0.4122300828334736,0.08333333333333333,0.5895522388059703,0.4027777777777778,0.0625,0,2.8716796248840124,2.2335922215070942,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6573381060852587,0.15978260869565217,0.2150101419878296,0.12378640776699029,0.4281870448050318,0.39356681968478113,0.06944444444444445,0.5895522388059703,0.4166666666666667,0.0375,0,1.717651497074333,1.488077055429833,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
